State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
GA,2007,99445807,GA DNR EPD - GA DEPT OF NATURAL RESOURCES,17,Assessing Failing Septic Systems,No,"Inspection Activities
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$148,500 ",No,Completed,Did start on 08/21/2008,Completed on 03/01/2010
GA,2007,99445807,GA DNR EPD - GA DEPT OF NATURAL RESOURCES,18,Constructed Wetland at the City Complex,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$158,652 ",Yes,Completed,Did start on 01/07/2008,Completed on 03/18/2011
GA,2007,99445807,GA DNR EPD - GA DEPT OF NATURAL RESOURCES,19,Local Training and Technical Assistance on the Coastal Stormwater Supplement ,No,"Technical Assistance to State/Local
",Construction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$24,900 ",No,Completed,Did start on 07/31/2013,Completed on 09/30/2013
GA,2007,99445807,GA DNR EPD - GA DEPT OF NATURAL RESOURCES,20,Revising the Best Management Practices for Agriculture Manual,Yes,"Other Technical Assistance Activity
",Agriculture,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 04/05/2013,Completed on 09/30/2013
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,1,State NPS Program Implementation and Technical Assistance,No,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$848,549 ",Yes,Accepted by EPA,Did start on 10/01/2007,Completed on 06/30/2014
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,2,Development and Planning Assistance Mini grants Program for Watershed Projects,Yes,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 10/01/2006,Completed on 09/30/2007
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,3,Mink Creek Watershed Project,No,"Sediment Control
",Agriculture,NOT APPLICABLE (NA),"$85,880 ",Yes,Accepted by EPA,Did start on 10/01/2006,Completed on 06/30/2009
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,4,State Nutrient Management Strategy,Yes,"Nutrient Management Planning
",Agriculture,NOT APPLICABLE (NA),"$194,466 ",No,Accepted by EPA,Did start on 10/01/2007,Completed on 09/30/2009
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,5,Comprehensive Water and Agricultural Policy Coordination,Yes,"Program Development Activities
",Agriculture,NOT APPLICABLE (NA),"$245,916 ",No,Accepted by EPA,Did start on 10/01/2008,Completed on 09/30/2010
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,6,TMDL Monitoring and Assessment,Yes,"TMDLs
",All Sources,Developing a TMDL implementation plan(s),"$880,880 ",No,Accepted by EPA,Did start on 10/01/2008,Completed on 09/30/2010
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,7,Water Quality in Rathbun lake: BMPs for Targeted Sub-Watersheds 2007,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$401,500 ",Yes,Accepted by EPA,Did start on 07/01/2010,Completed on 09/30/2014
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,8,Nutting Creek Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$198,056 ",Yes,Accepted by EPA,Did start on 04/01/2008,Completed on 10/31/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,9,Walnut Creek Watershed Quality Improvement Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$154,465 ",Yes,Accepted by EPA,Did start on 07/01/2008,Completed on 06/30/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,10,Prairie Creek Water Quality Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$82,048 ",Yes,Accepted by EPA,Did start on 07/01/2007,Completed on 06/30/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,11,Union Grove Lake Nonpoint Source Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$169,683 ",Yes,Accepted by EPA,Did start on 04/01/2008,Completed on 09/30/2014
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,12,Prairie Rose Lake Water Quality Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$185,000 ",Yes,Accepted by EPA,Did start on 01/01/2008,Completed on 12/31/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,13,Littlefield Lake Nonpoint Source Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$178,787 ",Yes,Accepted by EPA,Did start on 05/01/2008,Completed on 12/31/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,14,Water Quality Monitoring for Nine Element Watershed Projects,Yes,"Other Water Quality Assessment /Monitoring
",Agriculture,Developing a TMDL implementation plan(s),"$219,731 ",No,Accepted by EPA,Did start on 07/01/2008,Completed on 06/30/2013
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,15,Watershed Planning Grants (PG) Add-ON,Yes,"Watershed Management Planning
",,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 10/27/2009,Completed on 05/01/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,16,PG - Don Williams Lake ,No,"Watershed Planning
",Agriculture,Developing a TMDL implementation plan(s),"$19,846 ",No,Accepted by EPA,Did start on 01/01/2010,Completed on 06/30/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,17,PG - Clear Lake Watershed,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$26,774 ",No,Accepted by EPA,Did start on 03/01/2010,Completed on 02/11/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,18,PG - Spring Creek Monitoring (Mitchell Co.),No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 06/30/2009,Completed on 07/02/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,19,PG - Camp Creek Bioassessment ,No,"NPS Monitoring
",Agriculture,NOT APPLICABLE (NA),"$6,809 ",No,Accepted by EPA,Did start on 05/01/2009,Completed on 06/30/2010
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,20,PG - Otter Creek Lake Monitoring ,No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$1,796 ",No,Accepted by EPA,Did start on 06/30/2009,Completed on 07/01/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,21,PG - Waterloo Creek Monitoring ,No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$3,331 ",No,Accepted by EPA,Did start on 06/30/2009,Completed on 09/30/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,22,PG - Lost Island Lake Monitoring,No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$4,066 ",No,Accepted by EPA,Did start on 06/30/2009,Completed on 09/02/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,23,Raccoon Master Plan ,No,"Watershed Management Planning
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$85,697 ",No,Accepted by EPA,Did start on 04/01/2010,Completed on 11/30/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,24,PG - Swan Lake Watershed ,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$4,290 ",No,Accepted by EPA,Did start on 08/01/2010,Completed on 09/30/2013
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,25,PG - Crooked Creek Monitoring,No,"Watershed Assessments
",Agriculture,NOT APPLICABLE (NA),"$2,636 ",No,Accepted by EPA,Did start on 07/01/2010,Completed on 06/30/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,26,PG - East Branch Iowa River Monitoring ,No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$2,215 ",No,Accepted by EPA,Did start on 07/01/2010,Completed on 09/30/2011
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,27,PG - Elk Run Creek Water Monitoring,No,"Water Quality Trend Assessment
",Agriculture,NOT APPLICABLE (NA),"$2,623 ",No,Accepted by EPA,Did start on 05/01/2011,Completed on 09/30/2012
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,28,Union Grove Lake Watershed: Umphrey Property Acquistition and Enhancement,No,"Acquisition of Wetland Resources
",Agriculture,Implementing a TMDL,"$195,461 ",Yes,Accepted by EPA,Did start on 09/24/2012,Completed on 09/28/2013
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,29,State Park Lakes Water Quality Project,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$119,226 ",No,Accepted by EPA,Did start on 09/18/2012,Completed on 09/30/2013
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,30,Indian Creek Watershed Management Authority - Comprehensive Watershed Management Plan,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$37,000 ",No,Accepted by EPA,Did start on 12/02/2013,Completed on 08/31/2014
IA,2007,740414,IOWA DEPARTMENT OF NATURAL RESOURCES,31,National Water Quality Initiative (NWQI) Monitoring in the Black Hawk Lake Watershed,No,"Wetland Assessment/ Monitoring
",Agriculture,NOT APPLICABLE (NA),"$47,669 ",No,Accepted by EPA,Did start on 07/01/2014,Completed on 09/30/2014
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,1,"S195 Phase 2 Indian Creek Stormwater , Caldwell",No,"Stormwater Discharge Design/ Control
",Historical Pollutants; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$79,383 ",No,,Did start on 02/28/2007,Completed on 12/02/2007
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,2,S196 Burke Canyon Wastewater Implementation,No,"Corrective Action (other than BMP implementation)
",Urban Runoff/Stormwater,Developing a TMDL,"$220,000 ",Yes,,Will start on 04/01/2007,Will be Completed On 11/30/2007
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,3,S197 Malad River W Drain Elimination Project,No,"TMDLs
",Agriculture,Implementing a TMDL,"$53,734 ",Yes,,Did start on 05/07/2007,Completed on 11/26/2007
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,4,S207 Thomas Fork Stream Bank restoration (Hillier),No,"Stream Bank Stabilization
",Agriculture,Implementing a TMDL,"$54,000 ",Yes,Completed,Did start on 07/15/2007,Completed on 03/08/2010
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,5,S208 Thomas Fork Stream Stability (Boehme) ,No,"Stream Bank Stabilization
",Agriculture,Implementing a TMDL,"$46,000 ",Yes,,Did start on 07/15/2007,Completed on 01/30/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,6,S209 Flannigan Creek Riparian Restoration ,No,"Stream Bank Stabilization
",Agriculture; Construction,Implementing a TMDL,"$96,046 ",Yes,,Did start on 07/15/2007,Completed on 01/11/2011
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,7,S210 Arrowhead Point Stabilization,No,"Sediment Control
Erosion Control Projects
",Hydromodification,Implementing a TMDL,"$15,500 ",Yes,,Did start on 07/18/2007,Completed on 01/31/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,8,S211 Lower N Fork Clearwater TMDL Implementation ,No,"Erosion Control Projects
",Other NPS Pollution; Silviculture,Implementing a TMDL,"$248,709 ",Yes,Completed,Did start on 07/01/2007,Will be Completed On 01/30/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,9,S212 American River Water Quality,No,"Erosion Control Projects
",Historical Pollutants,Implementing a TMDL,"$238,242 ",Yes,Completed,Did start on 07/16/2007,Completed on 01/05/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,10,S213 Owyhee Restoration Incentive ,No,"Livestock Control Projects
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$201,785 ",Yes,,Did start on 07/16/2007,Completed on 03/27/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,11,S214 Elk Creek Mores Creek Sediment Reduction,No,"Erosion Control Projects
",Resource Extraction,Implementing a TMDL,"$100,000 ",Yes,,Did start on 08/15/2007,Will be Completed On 01/31/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,12,S215 Copper Creek Restoration ,No,"Livestock Control Projects
Stream Bank Stabilization
Riparian Projects
",Agriculture,Implementing a TMDL,"$150,000 ",Yes,Completed,Did start on 08/15/2007,Completed on 12/12/2011
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,13,S216 Storm Water Treatment Demonstration ,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,Implementing a TMDL,"$40,000 ",Yes,,Did start on 07/16/2007,Will be Completed On 01/30/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,14,S217 Island Ranch Stream Bank Stabilization,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$12,590 ",Yes,,Did start on 08/20/2007,Completed on 11/03/2011
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,15,S219 Big Lost River Temp and Sediment Reduction,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$112,200 ",Yes,,Did start on 08/27/2007,Will be Completed On 02/09/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,16,S220 West Mountain Road - Campell Creek Area,No,"Sediment Control
",Urban Runoff/Stormwater,Implementing a TMDL,"$99,000 ",Yes,,Did start on 10/01/2007,Completed on 01/30/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,17,"S221 Bear River Basin (Jenkins, Densmore, Westin , Pegram Creeks)",No,"Livestock Control Projects
",Animal Feeding Operations,Implementing a TMDL,"$59,163 ",Yes,,Did start on 10/03/2007,Completed on 12/31/2007
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,18,S222 Lake Pend Oreille Lake*A*Syst Program ,No,"Technology Transfer to State/ Local Government
",Urban Runoff/Stormwater,Implementing a TMDL,"$6,585 ",No,,Did start on 10/04/2007,Completed on 12/31/2007
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,19,S223 Marsh Creek Watershed Phase 1,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$250,000 ",Yes,,Did start on 10/15/2007,Completed on 06/29/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,20,S224 Shoshone Water Quality ,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,$0 ,Yes,,Did start on 10/20/2007,Completed on 09/09/2009
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,21,S225 Snake River Water Quality - A10 Lateral,No,"Sediment Control
",Agriculture,Implementing a TMDL,"$67,100 ",Yes,,Did start on 11/09/2007,Will be Completed On 01/31/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,22,S226 Northwest Owyhee Groundwater Improvement,No,"Groundwater (all groundwater activities)
",Historical Pollutants,Implementing a TMDL,"$249,543 ",Yes,Completed,Did start on 11/14/2007,Completed on 08/15/2011
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,23,S227 Lindsey Creek Riparian Management,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$149,774 ",Yes,,Did start on 12/10/2007,Completed on 04/05/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,24,S333 No. Idaho AFO Implementation Project Ph III-C,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations,Implementing a TMDL,"$41,965 ",Yes,,Did start on 10/01/2009,Completed on 04/02/2012
ID,2007,45007,ID DEPT. OF ENVIRONMENTAL QUALITY,26,S292 Idaho AFO III-B,No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations,Implementing a TMDL,"$67,100 ",Yes,,Did start on 02/01/2009,Completed on 12/31/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,1,Low Impact Development Techniques in Madison County,No,"Stream Bank Stabilization
Stormwater Discharge Design/ Control
Local (Specific Target) Education/Information Programs
",Construction; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$150,000 ",Yes,Completed,Did start on 09/28/2007,Completed on 12/31/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,2,Illinois LICA 2007 and 2008 Conservation Expos,No,"Local (Specific Target) Education/Information Programs
",Construction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$48,000 ",No,Completed,Did start on 08/01/2007,Completed on 10/20/2008
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,3,Conservation Reserve Enhancement Program (CREP) Assistance,Yes,"Erosion Control Projects
Wetland Restoration/Protection
Technical Assistance to State/Local
",Agriculture,Implementing a TMDL,"$340,000 ",Yes,Completed,Did start on 05/19/2008,Completed on 12/31/2010
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,4,Protecting Water Quality in Urban Centers of Illinois-Phase 2,Yes,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,187 ",No,Completed,Did start on 08/24/2007,Completed on 09/16/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,5,Libertyville Facility BMP Demonstration Project,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$118,584 ",Yes,Completed,Did start on 05/02/2008,Completed on 08/11/2010
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,6,Fox River Stabilization Project,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$191,117 ",Yes,Completed,Did start on 08/28/2007,Completed on 12/31/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,8,DuPage River Salt Creek TMDL Implementation Phase II,No,"Technical Assistance to State/Local
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$396,000 ",No,Completed,Did start on 06/13/2008,Completed on 10/31/2010
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,10,North Branch Watershed Project - Implementation Phase 6,No,"Stream Bank Stabilization
Stormwater Discharge Design/ Control
Wetland Restoration/Protection
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,000,000 ",Yes,Completed,Did start on 09/11/2007,Completed on 12/15/2010
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,11,Otter Lake Shoreline Erosion Control,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$236,590 ",Yes,Completed,Did start on 08/27/2007,Completed on 12/15/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,12,LaMoine Livestock Exclusion,No,"Livestock Control Projects
Stream Bank Stabilization
Erosion Control Projects
",Agriculture; Animal Feeding Operations; Hydromodification,Implementing a TMDL,"$250,000 ",Yes,Completed,Did start on 10/02/2007,Completed on 09/01/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,13,Stabilization of White Pine Drainage Channel,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$199,693 ",Yes,Completed,Did start on 10/29/2007,Completed on 08/26/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,14,Glacial Park Center Stormwater BMPs,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$435,435 ",Yes,Completed,Did start on 05/21/2009,Completed on 05/19/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,15,Kickapoo Creek Corridor Restoration,No,"Riparian Projects
",Hydromodification,NOT APPLICABLE (NA),"$950,000 ",Yes,Completed,Did start on 07/26/2007,Completed on 07/15/2009
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,16,Base Operation,Yes,"Nonpoint Source Program Overall Coordination/ Management
",All Sources,NOT APPLICABLE (NA),"$2,464,823 ",No,Completed,Did start on 10/01/2006,Completed on 09/30/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,17,Clean Water The Role of Trees and Vegetation,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$12,298 ",No,Completed,Did start on 11/09/2009,Completed on 03/28/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,18,Mid-Illinois River TMDL Education,No,"Local (Specific Target) Education/Information Programs
",All Sources,Developing a TMDL,"$38,250 ",No,Completed,Did start on 04/30/2010,Completed on 09/01/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,19,Geomorphic and In-channel Habitat Assessment of South Kickapoo Creek,No,"Riparian Assessment/ Monitoring
",Hydromodification,NOT APPLICABLE (NA),"$200,000 ",No,Completed,Did start on 09/16/2010,Completed on 09/30/2011
IL,2007,99520007,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,20,Mackinaw Riverbank Stabilization - Waibel Project,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$39,373 ",Yes,Completed,Did start on 05/02/2011,Completed on 09/05/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,2,Little Elkhart River WMP Update,No,"Animal Manure/Litter Management Projects
Watershed Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$465,757 ",Yes,Completed,Did start on 11/26/2007,Completed on 11/25/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,3,Kessinger Ditch WMP Implementation,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$177,533 ",Yes,Completed,Did start on 09/22/2007,Completed on 09/21/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,4,St. Marys WMP Planning and Implementation,No,"BMP Design/Implementation
Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$145,101 ",Yes,Completed,Did start on 09/07/2007,Completed on 03/06/2010
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,5,Busseron Watershed Planning and Implementation,No,"BMP Design/Implementation
Watershed Management Planning
",Agriculture; Hydromodification; Resource Extraction,Implementing a TMDL,"$230,060 ",Yes,Completed,Did start on 12/12/2007,Completed on 12/11/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,6,Development/Demo of Evaluation Framework,Yes,"Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
BMP Effectiveness Monitoring
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$239,706 ",No,Completed,Did start on 07/14/2008,Completed on 01/31/2012
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,7,SF Wildcat Creek/Blinn Ditch/Kilmore Creek,No,"BMP Design/Implementation
",Agriculture,Developing a TMDL implementation plan(s),"$258,629 ",Yes,Completed,Did start on 06/01/2008,Completed on 08/31/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,8,Little Vermillion Watershed Project,No,"BMP Design/Implementation
Watershed Management Planning
",Agriculture,NOT APPLICABLE (NA),"$101,833 ",Yes,Completed,Did start on 05/01/2008,Completed on 10/31/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,9,Whitewater River Initiative,No,"BMP Design/Implementation
Watershed Management Planning
",Agriculture,Implementing a TMDL,"$284,105 ",Yes,Completed,Did start on 02/22/2008,Completed on 02/21/2012
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,10,Hogan Creek Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$192,280 ",Yes,Completed,Did start on 03/28/2008,Completed on 09/27/2010
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,11,Little Blue River Watershed Project,No,"BMP Design/Implementation
",Agriculture,NOT APPLICABLE (NA),"$102,062 ",Yes,Completed,Did start on 03/28/2008,Completed on 09/27/2010
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,12,Big Blue River WMP,No,"Watershed Management Planning
",Agriculture,Developing a TMDL implementation plan(s),"$69,346 ",No,Completed,Did start on 07/15/2008,Completed on 01/14/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,13,EF White River/Clifty Creek,No,"BMP Design/Implementation
Watershed Management Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$323,269 ",Yes,Completed,Did start on 04/25/2008,Completed on 04/24/2011
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,14,NPS/TMDL Section Administration and Technical Assistance,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; All Sources,NOT APPLICABLE (NA),"$1,729,019 ",No,Completed,Did start on 04/01/2007,Completed on 03/31/2008
IN,2007,97548207,IDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEM,15,(Match) Septic System Removal City of Indianapolis,No,"Other Restoration/Protection/Prevention
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 12/15/2006,Completed on 06/30/2010
KS,2007,740513,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,KS WRAPS - Upper Arkansas River Basin Watershed Assessment,No,"Water Quality Trend Assessment
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$75,740 ",No,Accepted by EPA,Did start on 08/01/2007,Completed on 07/31/2010
KS,2007,740513,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2, KS WRAPS - KAWS WRAPS Support,Yes,"Sediment Control
Wetland Restoration/Protection
Riparian Projects
Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$235,000 ",Yes,Accepted by EPA,Did start on 12/01/2007,Completed on 07/31/2009
KS,2007,740513,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,Assisting Small Diversified Family Farms in Implementing TMDLs Through Forage Use Efficiency- Part 4,Yes,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Accepted by EPA,Did start on 02/01/2008,Completed on 03/10/2010
KS,2007,740513,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4, Clean Water Neighbor Little Arkansas WRAPS - Innovative Service Delivery Demonstration,No,"Other Restoration/Protection/Prevention
",,,"$10,000 ",No,Accepted by EPA,Did start on 03/01/2008,Completed on 06/03/2008
KS,2007,740513,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5," Water Quality Improvement Through Service Learning, Part 3",Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$150,000 ",No,Accepted by EPA,Did start on 02/01/2008,Completed on 09/30/2010
