State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,10,Thomas Fork Stream Restoration,No,"BMP Design/Implementation
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
TMDLs
",All Sources,,"$61,300 ",No,,Did start on 02/01/1999,Will be Completed On 03/01/2001
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,11,ISDA Return Drain and Groundwater Monitoring,No,"Assessments for Compliance with Water Quality Standards
TMDL Assessments
Groundwater (all groundwater activities)
",All Sources,,"$31,100 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2001
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,12,DNA Fingerprinting of Coliform Bacteria,No,"BMP Design/Implementation
Statewide Education/Information Programs
Technology Transfer to State/ Local Government
TMDLs
Water Quality Problem Identification
",All Sources,,"$46,839 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2001
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,13,Vandenakker Ditch Sediment Reduction and Channel Stabilization,No,"Corrective Action (other than BMP implementation)
Erosion Control Projects
",Agriculture,,"$4,105 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/1999
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,14,Paradise Creek TMDL Impl Phase I,No,"BMP Design/Implementation
",All Sources,,"$645,000 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2002
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,15,West Mountain Phosphorus Reduction,No,"TMDLs
",Land Disposal/Storage/Treatment,,"$300,000 ",No,,Will start on 05/01/2001,Will be Completed On 12/30/2002
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,16,Rex Mill Site Remediation,No,"Assessments for Compliance with Water Quality Standards
BMP Effectiveness Monitoring
",Resource Extraction,,"$60,000 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2000
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,17,Cascade Reservoir Roads and Forested Lands Phase II,No,"BMP Design/Implementation
",Silviculture,,"$60,000 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2001
ID,1999,45099,ID DEPT. OF ENVIRONMENTAL QUALITY,18,Scriver Creek Roads and Forested Lands Phase I,No,"BMP Design/Implementation
",Silviculture,,"$168,100 ",No,,Did start on 02/01/1999,Will be Completed On 12/30/2001
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,1,Base Operating Program,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
Instream Flow Assessments
",All Sources,NOT APPLICABLE (NA),"$2,961,386 ",No,Completed,Did start on 10/01/1998,Completed on 09/30/2005
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,2,Palzo Surface Mine Project,No,"Erosion Control Projects
",Resource Extraction,NOT APPLICABLE (NA),"$475,272 ",Yes,Completed,Did start on 09/15/2000,Completed on 12/01/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,3,Indian Lake Festival (Dragonfly Marsh Opening),No,"Local (Specific Target) Education/Information Programs
",Hydromodification,Implementing a TMDL,"$11,500 ",Yes,Completed,Did start on 04/01/1999,Completed on 10/31/1999
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,4,Explore!  A Child’s Nature,No,"Statewide Education/Information Programs
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Did start on 07/01/1999,Completed on 06/30/2001
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,5,Conservation Reserve Enhancement Program (CREP) Assistance,No,"Other Technical Assistance Activity
",Agriculture,NOT APPLICABLE (NA),"$94,000 ",Yes,Completed,Did start on 05/01/1999,Completed on 02/01/2004
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,6,Chicagoland Environmental Network,No,"Statewide Education/Information Programs
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$10,000 ",No,Completed,Did start on 09/01/2000,Completed on 08/31/2001
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,7,East Branch DuPage River WRAS Implementation – Phase 1,No,"Stream Bank Stabilization
Stormwater Discharge Design/ Control
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$966,290 ",Yes,Completed,Did start on 11/01/1999,Completed on 05/31/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,8,North Branch Chicago River Watershed Project – Phase 2,No,"Stream Bank Stabilization
Stormwater Discharge Design/ Control
Wetland Restoration/Protection
Develop/ Revise Basin Plans smaller than 8 digit HUC code
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,621,800 ",Yes,Completed,Did start on 06/01/1999,Completed on 06/30/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,9,Macoupin Creek WRAS Development,No,"Develop/ Revise Basin Plans smaller than 8 digit HUC code
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$67,108 ",Yes,Completed,Did start on 06/01/2001,Completed on 05/31/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,10,Total Maximum Daily Load & Implementation Plan Development,No,"TMDLs
",,Developing a TMDL,$0 ,Yes,Completed,Did start on 01/21/2000,Completed on 09/01/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,12,Little Vermilion River WRAS Development,No,"Develop/ Revise Basin Plans smaller than 8 digit HUC code
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$16,520 ",No,Completed,Did start on 06/01/2001,Completed on 05/31/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,13,Total Maximum Daily Load & Implementation Plan Development,No,"TMDLs
",,Developing a TMDL,$0 ,Yes,Completed,Did start on 01/12/2000,Completed on 09/30/2005
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,14,Conservation Reserve Enhancement Program (CREP) Assistance,No,"Other Technical Assistance Activity
",Agriculture,NOT APPLICABLE (NA),"$30,000 ",Yes,Completed,Did start on 06/01/2000,Completed on 05/31/2002
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,15,Conservation Reserve Enhancement Program (CREP) Assistance,No,"Technical Assistance to State/Local
",Agriculture,NOT APPLICABLE (NA),"$38,500 ",Yes,Completed,Did start on 05/01/2000,Completed on 06/30/2002
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,16,Watershed Management Coordination,No,"Local (Specific Target) Education/Information Programs
Develop/ Revise Basin Plans smaller than 8 digit HUC code
",Agriculture; All Sources; Construction; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,000 ",Yes,Completed,Did start on 01/01/2001,Completed on 07/15/2002
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,17,GIS Programming for BMP Location,Yes,"Geographic Information Systems
",Agriculture; All Sources; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$50,212 ",No,Completed,Did start on 05/01/2001,Completed on 06/30/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,18,Mackinaw River Watershed Project – Woodford County,No,"Stream Bank Stabilization
Erosion Control Projects
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$181,800 ",Yes,Completed,Did start on 02/01/2002,Completed on 12/31/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,19,Mackinaw River Watershed Project – Tazewell County,No,"Stream Bank Stabilization
",Hydromodification,NOT APPLICABLE (NA),"$188,316 ",Yes,Completed,Did start on 03/01/2002,Completed on 07/28/2004
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,20,Mackinaw River Watershed Project – NRCS Technical Support,No,"Technical Assistance to State/Local
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$103,468 ",No,Completed,Did start on 03/01/2002,Completed on 12/31/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,21,Village of Royal Lakes – Shad Lake Restoration Project,No,"Stream Bank Stabilization
Erosion Control Projects
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$60,349 ",Yes,Completed,Did start on 03/01/2002,Completed on 02/07/2003
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,22,Lincoln Memorial Garden NPS Control – Phase 2,No,"Wetland Restoration/Protection
Other Restoration/Protection/Prevention
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$27,551 ",Yes,Completed,Did start on 01/14/2002,Completed on 01/30/2004
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,23,Salt Creek Stabilization – Rolling Meadows,No,"Stream Bank Stabilization
",Hydromodification,Implementing a TMDL,"$206,580 ",Yes,Completed,Did start on 04/15/2002,Completed on 01/29/2004
IL,1999,99501099,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,24,Northwest Illinois Livestock Project,No,"Livestock Control Projects
",Animal Feeding Operations,NOT APPLICABLE (NA),"$141,828 ",Yes,Completed,Did start on 08/15/2002,Completed on 12/15/2004
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,1,"NRCS LIAISON, CENTRAL",Yes,,All Sources,,"$100,463 ",No,Completed,Did start on 02/01/1999,Completed on 06/30/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,2,NRCS LIAISON SOUTH,Yes,,All Sources,,"$85,448 ",No,On Schedule,Did start on 07/02/1999,Completed on 07/06/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,3,INDIANA CLEAN LAKES PROGRAM,No,"Water Quality Trend Assessment
",All Sources,,"$130,000 ",No,Completed,Did start on 05/01/2000,Completed on 06/30/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,4,BRINE REMEDIATION,No,"Water Quality Problem Identification
",Resource Extraction,,"$68,872 ",No,Completed,Did start on 07/01/1999,Completed on 06/30/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,5,IN LAKES EDUCATION,No,"Statewide Education/Information Programs
",All Sources; Land Disposal/Storage/Treatment,,"$24,000 ",No,Completed,Did start on 04/01/2000,Completed on 03/31/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,6,TEAYS VALLEY MOBILE EDUCATION,No,"Statewide Education/Information Programs
",All Sources,,"$29,481 ",No,Completed,Did start on 07/01/1999,Completed on 06/30/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,7,SAND CREEK WATERSHED PROJECT,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,,"$107,956 ",No,Completed,Did start on 07/01/1999,Completed on 09/30/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,8,SEPTIC SYSTEM IMPROVEMENT,No,,Land Disposal/Storage/Treatment,,"$96,657 ",No,Completed,Did start on 07/07/1999,Completed on 07/06/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,9,WILDCAT TECHNICAL ASSISTANCE,No,"Antidegradation Activities and Analyses
",Agriculture,,"$77,586 ",No,Completed,Did start on 07/01/1999,Completed on 12/31/2000
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,10,RCAP TECHNICAL ASSISTANCE,Yes,"Statewide Education/Information Programs
Nonpoint Source Program Overall Coordination/ Management
",Land Disposal/Storage/Treatment,,"$112,500 ",No,Completed,Did start on 09/01/1999,Completed on 08/31/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,11,REVEGETATION AND RESTORATION,No,"Vegetation Management/Revegetation
Erosion Control Projects
Wetland Restoration/Protection
Riparian Projects
BMP Effectiveness Monitoring
",All Sources,,"$61,459 ",No,Completed,Did start on 07/27/1999,Completed on 06/26/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,12,E. COLI MOBILE LAB,Yes,"Instream Flow Assessments
Water Quality Problem Identification
",Turf Management,,"$44,479 ",No,Completed,Did start on 07/01/1999,Completed on 04/01/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,13,Nutrient Management,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
",Animal Feeding Operations,,"$46,930 ",No,Completed,Did start on 04/01/2000,Completed on 03/31/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,14,St. Mary's Nutrient Mgmt Phase I,No,"Nutrient Management Planning
Water Quality Trend Assessment
Water Quality Problem Identification
Other Water Quality Assessment /Monitoring
BMP Effectiveness Monitoring
",Agriculture,,"$44,114 ",Yes,Completed,Did start on 12/06/1999,Completed on 06/05/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,15,"I/NITRATE STUDY, E. FORK WHITE RIVER",No,"Water Quality Problem Identification
Groundwater (all groundwater activities)
",Agriculture,,"$181,743 ",No,Completed,Did start on 09/01/1999,Completed on 06/30/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,16,I/WHITE RIVER LAND TREATMENT,No,"Corrective Action (other than BMP implementation)
Water Quality Problem Identification
",Agriculture,,"$101,470 ",No,Completed,Did start on 08/18/1999,Completed on 08/17/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,17,I/NAPRA MODEL,No,"Technology Transfer to State/ Local Government
",Agriculture,,"$73,300 ",No,Completed,Did start on 11/01/1999,Completed on 10/31/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,18,I/LIVESTOCK MANAGEMENT PLANNING,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Local (Specific Target) Education/Information Programs
BMP Effectiveness Monitoring
",Agriculture; Hydromodification,,"$137,057 ",No,Completed,Did start on 09/16/1999,Completed on 09/15/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,19,I/RECLAMATION COORDINATOR,No,,Resource Extraction,,"$29,335 ",No,Completed,Did start on 08/10/1999,Completed on 02/28/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,20,I/INTEGRATED NUTRIENT MANAGEMENT,No,,Agriculture,,"$95,422 ",No,Completed,Did start on 09/12/1999,Completed on 09/11/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,21,I/UPPER EEL MANURE MANAGEMENT,No,"Corrective Action (other than BMP implementation)
Animal Manure/Litter Management Projects
",Animal Feeding Operations,,"$92,782 ",No,Completed,Did start on 09/16/1999,Completed on 09/15/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,22,"I/LOGGING BMPs, W. FORK WHITE",No,"Statewide Education/Information Programs
",Silviculture,,"$25,475 ",No,Completed,Did start on 10/01/1999,Completed on 09/30/2000
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,23,I/TREES FOR CLEANER WATER,No,"BMP Design/Implementation
Statewide Education/Information Programs
",Agriculture,,"$100,000 ",No,On Schedule,Did start on 09/16/1999,Completed on 09/15/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,24,I/DIAGNOSTIC STUDIES-PIGEON CREEK,No,"BMP Design/Implementation
Instream Flow Assessments
Water Quality Problem Identification
",Agriculture; Land Disposal/Storage/Treatment,,"$55,000 ",No,Completed,Did start on 08/03/1999,Completed on 08/02/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,25,"I/WILDCAT CREEK, JEROME EAST",No,,Agriculture,,"$64,833 ",No,Completed,Did start on 08/26/1999,Completed on 08/25/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,26,I/Statewide E coli DNA Database,No,"Technology Transfer to State/ Local Government
Water Quality Problem Identification
",Agriculture; All Sources; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$107,809 ",Yes,Completed,Did start on 10/05/1999,Completed on 10/04/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,27,I/EAGLE CREEK-COORDINATOR AND FISH STUDY,No,"Local (Specific Target) Education/Information Programs
Water Quality Trend Assessment
Water Quality Problem Identification
",All Sources,,"$108,459 ",No,Completed,Did start on 09/16/1999,Completed on 03/15/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,28,I/KILMORE CREEK LAND TREATMENT,No,,Agriculture,,"$92,192 ",No,Completed,Did start on 09/15/1999,Completed on 09/14/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,29,I/PIGEON CREEK STREAMBANK STABILIZATION,No,"Stream Bank Stabilization
Grade Stabilization
Erosion Control Projects
Riparian Projects
BMP Effectiveness Monitoring
",Hydromodification,,"$9,834 ",No,Completed,Did start on 08/31/1999,Completed on 12/31/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,30,CEDAR LAKE WATERSHED PROTECTION,No,"Sediment Control
",Urban Runoff/Stormwater,,"$112,500 ",No,Completed,Did start on 08/11/1999,Completed on 08/10/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,31,I/ST. MARYS WATERSHED PROTECTION,No,"BMP Performance Assessment
",Agriculture,,"$112,500 ",Yes,Completed,Did start on 08/11/1999,Completed on 02/10/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,32,I/HIGHLAND-PIGEON COORDINATOR,No,"BMP Design/Implementation
",Agriculture; Urban Runoff/Stormwater,,"$118,000 ",No,Completed,Did start on 08/26/1999,Completed on 08/25/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,33,"CORE-4 DEMONSTRATION, PHASE 1",No,,Agriculture,,"$193,755 ",No,Completed,Did start on 11/05/1999,Completed on 11/04/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,34,"CORE-4 DEMONSTRATION, PHASE 2",No,,Agriculture,,"$250,225 ",No,Completed,Did start on 10/01/2001,Completed on 06/30/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,35,NPS STAFFING AND MANAGEMENT,No,"Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
",All Sources,,"$674,301 ",No,On Schedule,Did start on 10/01/1998,Completed on 09/30/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,36,"NRCS LIAISON, North",No,"Nonpoint Source Project Staffing
Watershed Modeling - Watershed Specific
",All Sources,,"$87,469 ",No,On Schedule,Did start on 08/29/1999,Completed on 08/29/2001
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,37,"NRCS Liaison, Section Chief",No,"Nonpoint Source Project Staffing
",Agriculture; All Sources; Silviculture,NOT APPLICABLE (NA),"$62,280 ",No,,Did start on 10/01/1998,Completed on 09/30/1999
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,38,Hoosier Riverwatch Assistant,No,"Statewide Education/Information Programs
",All Sources,,"$100,450 ",No,On Schedule,Did start on 02/01/2001,Completed on 01/31/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,39,Conservation Development Guide,No,"Statewide Education/Information Programs
",Urban Runoff/Stormwater,,"$60,500 ",No,Completed,Did start on 10/23/2000,Completed on 10/22/2002
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,40,GW STAFFING AND MANAGEMENT,No,"Groundwater (all groundwater activities)
",All Sources,,"$236,012 ",No,On Schedule,Did start on 10/01/1998,Completed on 09/30/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,41,Nonpoint Source Pollution Citizen Poster Series,No,"Statewide Education/Information Programs
",All Sources,,"$18,450 ",No,Completed,Did start on 01/01/2002,Completed on 06/30/2003
IN,1999,99500899,INDEM - INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGE,42,Retrospective of Impacts of Nutrients on Fish and Invertebrates in Indiana 1995-2002,No,"Technical Assistance to State/Local
Water Quality Problem Identification
Biological Monitoring
Watershed Assessments
",Historical Pollutants,NOT APPLICABLE (NA),"$38,443 ",No,On Schedule,Did start on 09/11/2003,Completed on 07/20/2007
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,NPS Program Implementation,No,"Nonpoint Source Program Overall Coordination/ Management
",,,"$858,023 ",No,On Schedule,Did start on 07/01/1999,Will be Completed On 09/30/2005
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2,Small Acreage Management Workshop Miami County - CWN,No,"Local (Specific Target) Education/Information Programs
",,,"$2,810 ",No,Completed,Did start on 10/01/1999,Completed on 06/30/2000
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,Kanopolis Lake Smoky Hill River Water Quality Protection Project - Part 1,No,"Local (Specific Target) Education/Information Programs
",,,"$12,360 ",No,On Schedule,Did start on 01/01/2000,Will be Completed On 06/30/2004
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4,Watershed Dairy Environmental Cooperative - Year 2,No,"Livestock Control Projects
",Animal Feeding Operations,,"$132,486 ",Yes,Behind Schedule,Did start on 10/01/2000,Will be Completed On 09/30/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5,Grazing Land Water Quality - Part 4,No,"Statewide Education/Information Programs
",Agriculture,,"$122,218 ",No,On Schedule,Will start on ,Will be Completed On 
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,6,"Urban Stream Restoration Gypsum Creek, Wichita - Year 2",No,,Urban Runoff/Stormwater,,$0 ,No,Not Initiated,Did start on 05/01/2000,Will be Completed On 12/31/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,7,Reducing Atrazine Runoff (Blue and Delaware) - Part 3,No,"Local (Specific Target) Education/Information Programs
",All Sources,,"$80,000 ",No,On Schedule,Did start on 04/01/2000,Will be Completed On 12/31/2003
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,Hillsdale Water Quality Protection,No,,All Sources,,"$125,000 ",No,On Schedule,Did start on 07/01/2000,Completed on 06/30/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,Cheney Watershed Water Quality Protection - Year 4,No,,All Sources,,"$75,000 ",Yes,Completed,Did start on 04/01/2000,Completed on 03/31/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,Investigating the use of Urban Stormwater Runoff BMP's on Recreational Areas Part 3,No,"Water Quality Trend Assessment
",,,"$82,678 ",No,Completed,Did start on 07/01/1999,Completed on 12/31/2000
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,Sand Springs Aquifer-NPS Pollution Control Year 3,No,"Other Water Quality Assessment /Monitoring
",All Sources,,"$96,000 ",No,On Schedule,Did start on 10/01/1999,Will be Completed On 12/31/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,Water Quality Profit Optimization - Year 3,No,"Statewide Education/Information Programs
",All Sources,,"$51,188 ",No,On Schedule,Did start on 04/01/2001,Will be Completed On 12/31/2003
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,BMPs to Avoid Groundwater Pollution from Application of Livestock Manure to Cropland,No,"BMP Design/Implementation
",Agriculture,,"$28,000 ",No,On Schedule,Did start on 07/01/2000,Will be Completed On 06/30/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,Increasing Water Quality Awareness - Finney County-Year 3,No,"Local (Specific Target) Education/Information Programs
",All Sources,,$0 ,No,Not Initiated,Will start on ,Will be Completed On 
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,ElDorado Lake Watershed Water Quality Protection-Part 2,No,"Other Water Quality Assessment /Monitoring
",All Sources,,"$21,000 ",No,On Schedule,Will start on ,Will be Completed On 
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,Washington County NPS Pollution Control - Part 2,No,"Vegetation Management/Revegetation
Riparian Projects
",Agriculture,,"$15,000 ",Yes,Completed,Did start on 10/01/2000,Will be Completed On 12/31/2003
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,Hays Wellhead Protection Zone Monitoring-Year 3,No,"Local (Specific Target) Education/Information Programs
",,,$0 ,No,Not Initiated,Will start on ,Will be Completed On 
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,Nonpoint Source Education for Fourth Level - CWN,No,"Local (Specific Target) Education/Information Programs
",,,"$4,974 ",No,On Schedule,Did start on 09/01/1999,Will be Completed On 06/30/2000
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,Kanopolis Watershed Assessment Part 1.,No,"Watershed Modeling - Watershed Specific
",All Sources,,"$97,346 ",No,Completed,Did start on 01/01/2000,Completed on 12/31/2002
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,Ark River Keepers:  A Public Education Program CWN,No,"Local (Specific Target) Education/Information Programs
",,,"$5,000 ",No,On Schedule,Did start on 01/01/2000,Will be Completed On 05/31/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,Local Wetland and Riparian Alliances - Part 1,No,"BMP Design/Implementation
Wetland Restoration/Protection
Riparian Projects
",All Sources,,"$35,188 ",No,Completed,Did start on 03/01/2000,Completed on 02/28/2001
KS,1999,740599,KDHE - KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,22,Talking Trash for Water Quality CWN,No,"Local (Specific Target) Education/Information Programs
",,,"$5,000 ",No,On Schedule,Did start on 01/01/2000,Will be Completed On 12/31/2000
