State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
IL,2013,99520013,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,28,Base Operation,Yes,"BMP Implementation
NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of TMDLs
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$2,584,123 ",Yes,Completed,Did start on 04/01/2013,Will be Completed On 05/01/2017
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,1,NPS Program Administration and Technical Assistance ,Yes,"Nonpoint Source Program Overall Coordination/ Management
",Agriculture; All Sources; Land Disposal/Storage/Treatment; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,056,027 ",No,Completed,Did start on 04/01/2013,Completed on 03/31/2014
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,2,Fourteen Mile Creek/Goose Creek-OH River Watershed,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$89,200 ",No,Completed,Did start on 10/30/2013,Completed on 01/29/2016
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,3,Upper Salamonie WMP,No,"Watershed Management Planning
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$100,689 ",No,Completed,Did start on 11/19/2013,Completed on 11/18/2015
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,4,Mill Creek-Blue River Implementation,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$331,300 ",Yes,Completed,Did start on 10/10/2013,Will be Completed On 02/09/2017
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,5,Deep River-Portage Burns Waterway WMP,No,"BMP Design/Implementation
BMP Design
BMP Implementation
Local (Specific Target) Education/Information Programs
Watershed Management Planning
Watershed Planning
TMDL Assessments
Watershed Assessments
",Urban Runoff/Stormwater,Developing a TMDL,"$223,517 ",Yes,Completed,Did start on 01/01/2014,Will be Completed On 12/31/2017
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,6,Region of the Great Bend of the Wabash River Implementation,No,"BMP Design/Implementation
Other Water Quality Assessment /Monitoring
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$637,907 ",Yes,Completed,Did start on 12/09/2013,Completed on 12/08/2016
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,7,Lost River WMP Implementation,No,"BMP Design/Implementation
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$404,134 ",Yes,Completed,Did start on 12/19/2013,Will be Completed On 12/18/2016
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,8,Lower Patoka Implementation,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$236,950 ",Yes,Completed,Did start on 12/09/2013,Will be Completed On 12/06/2017
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,9,(Match) Septic System Removal Allen County,No,"Other Restoration/Protection/Prevention
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 01/07/2013,Completed on 12/17/2013
IN,2013,97548213,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,10,Headwaters Yellow River WMP,No,"Wetland Assessment/ Monitoring
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$114,712 ",Yes,Completed,Did start on 01/01/2015,Will be Completed On 12/31/2017
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,Kansas Watershed Specialists SFY 14  Yr 1,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
BMP Implementation
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Did start on 07/01/2013,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2,KS WRAPS - Little Arkansas River Watershed Implementation SFY 14  Yr 1,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Vegetation Management/Revegetation
Stream Bank Stabilization
Riparian Projects
Local (Specific Target) Education/Information Programs
Nutrient Management Planning
Water Quality Trend Assessment
",Agriculture,Implementing a TMDL,"$20,000 ",Yes,Accepted by EPA,Did start on 07/01/2013,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,KS WRAPS - Cottonwood WRAPS Implementation SFY 14  Yr 1,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$40,000 ",Yes,Accepted by EPA,Did start on 10/01/2013,Completed on 04/30/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4,KS WRAPS - Milford WRAPS Implementation SFY 14  Yr 1,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$40,377 ",Yes,Accepted by EPA,Did start on 10/01/2013,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5,"KS WRAPS - Eagle Creek, Fall River and Toronto WRAPS Imp SFY 14  Yr 1",No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$12,000 ",Yes,Accepted by EPA,Did start on 07/01/2013,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,6,KS WRAPS - Delaware River WRAPS Implementation SFY 14 Yr 1,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$20,000 ",Yes,Accepted by EPA,Did start on 10/01/2013,Completed on 03/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,7,KS WRAPS - Hillsdale WRAPS Implementation SFY 14 Yr 1,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$16,000 ",Yes,Accepted by EPA,Did start on 07/01/2013,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,KS WRAPS - Big Creek Middle Smoky Hill River Watersheds(Kanopolis Reservoir) Implementation ,No,"BMP Design/Implementation
Water Quality Trend Assessment
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$20,000 ",Yes,Accepted by EPA,Did start on 04/01/2013,Completed on 03/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,KS WRAPS - Middle Neosho River WRAPS Implementation,No,"Livestock Control Projects
Sediment Control
Local (Specific Target) Education/Information Programs
Nutrient Management Planning
",Agriculture,Implementing a TMDL,"$15,000 ",Yes,Accepted by EPA,Did start on 07/01/2012,Completed on 12/31/2014
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,NPS Management Plan Technical Assistance Yr 1,Yes,"Other Technical Assistance Activity
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$145,821 ",No,Accepted by EPA,Did start on 01/01/2014,Completed on 03/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,KS WRAPS - Cedar Bluff WRAPS Implementation SFY 15 - Yr 2,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$27,337 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,Cheney Lake WRAPS SFY 15 - Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,"KS WRAPS - Eagle Creek, Fall River and Toronto WRAPS Imp SFY 15  Yr 2",No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$95,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,KS WRAPS - Kirwin Lake WRAPS Implementation SFY 15 - Yr 2,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$67,380 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,KS WRAPS - Marion SFY 15-Yr 2,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$72,369 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,KS WRAPS - Lower Lower Smoky Hill from Solomon to Junction City WRAPS Imp SFY 15 Yr 2,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$29,960 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,KS WRAPS Marmaton WRAPS Implementation SFY 15 - Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$40,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,Prairie Dog Creek WRAPS SFY 15 Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$25,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,KS WRAPS - Waconda Lake WRAPS Implementation SFY 15   Yr 2,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$95,541 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,KS WRAPS - Twin Lakes WRAPS Implementation SFY 15   Yr 2,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$93,611 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,KS WRAPS - Upper Lower Smoky Hill River Watershed WRAPS Imp SFY 15- Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 03/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,22,KS WRAPS - Lower Little Blue/Lower Big Blue WRAPS Implemenation SFY15 - Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$255,668 ",Yes,Accepted by EPA,Did start on 07/01/2014,Will be Completed On 12/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,23,KS WRAPS - Big Creek Middle Smoky Hill River Watersheds (Kanopolis Reservoir) Implementation   SFY 15 Yr 2,No,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$59,710 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 03/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,24,Program Implementation,Yes,"Statewide Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Geographic Information Systems
Wetland Assessment/ Monitoring
",All Sources,NOT APPLICABLE (NA),"$414,028 ",No,Accepted by EPA,Did start on 07/01/2013,Will be Completed On 06/30/2018
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,25,KS WRAPS Middle Kansas WRAPS SFY 15 - Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$155,015 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,26,KS WRAPS - Upper Wakarusa River WRAPS Implementation SFY 15 - Year 2,No,"Sediment Control
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$93,614 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,27,KS WRAPS Lower Kansas WRAPS SFY 15 - Yr 2,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$75,820 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,28,KS WRAPS - Missouri WRAPS - SFY 15 - Year 2,No,"BMP Design/Implementation
",Agriculture; Animal Feeding Operations; Hydromodification,Implementing a TMDL,"$55,000 ",Yes,Accepted by EPA,Did start on 07/01/2014,Completed on 12/31/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,29,Technical Assistance Partnership (DOC) SFY14/FFY13,Yes,"Riparian Projects
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Accepted by EPA,Did start on 04/01/2014,Completed on 09/30/2015
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,30,KS WRAPS - Milford WRAPS Implementation SFY 15  Yr 2,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$111,156 ",Yes,Discontinued,Did start on 10/01/2014,Will be Completed On 03/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,31,Cheney Lake WRAPS SFY 16 - Yr 3,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$124,000 ",Yes,Accepted by EPA,Did start on 07/01/2015,Will be Completed On 12/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,32,KS WRAPS - Twin Lakes WRAPS Implementation SFY 16   Yr3,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$161,393 ",Yes,Accepted by EPA,Did start on 07/01/2015,Will be Completed On 12/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,33,KS WRAPS - Lower Little Blue/Lower Big Blue WRAPS Implemenation SFY16 - Yr 3,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$199,200 ",Yes,Accepted by EPA,Did start on 07/01/2015,Will be Completed On 12/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,34,KS WRAPS Middle Kansas WRAPS SFY 16 - Yr 3,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,Accepted by EPA,Did start on 07/01/2015,Will be Completed On 12/31/2016
KS,2013,740520,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,35,"KACEE SFY16 Yr3 WRAPS Capacity Bldg, Project Learning Tree and KS Green Schools....",Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$15,000 ",No,Accepted by EPA,Did start on 07/01/2015,Will be Completed On 12/31/2016
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,1,Kentucky Division of Water - Nonpoint Source Program Staff Support,Yes,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
NPS State Staff Activities
Education/Information
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Other NPS Pollution; Resource Extraction; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$830,310 ",No,Completed,Did start on 10/01/2014,Completed on 09/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,2,Clarks River-Damon Creek Watershed Based Plan,No,"Watershed Planning
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$207,443 ",Yes,Completed,Did start on 03/15/2015,Will be Completed On 07/31/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,3,Nolin Lake Lakefront Property Certification Program,No,"Local (Specific Target) Education/Information Programs
",Agriculture; Construction; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating,NOT APPLICABLE (NA),"$9,429 ",Yes,Discontinued,Did start on 03/15/2015,Completed on 09/30/2016
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,4,Banklick Creek Streambank Stablization Project,No,"BMP Design/Implementation
BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$198,071 ",Yes,Completed,Will start on 04/03/2017,Will be Completed On 06/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,5,Triplett Creek Watershed Based Plan-Green Infrastructure,No,"BMP Implementation
",Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$241,475 ",Yes,Completed,Did start on 02/01/2016,Will be Completed On 06/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,6,UK - Triplett Creek WBP Implementation,No,"BMP Design/Implementation
",Agriculture; Construction; Hydromodification; Other NPS Pollution; Silviculture,NOT APPLICABLE (NA),"$75,025 ",No,Completed,Will start on 10/01/2016,Will be Completed On 06/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,7,Gunpowder Creek Watershed BMPs Implementation Project,No,"BMP Design/Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$409,689 ",Yes,Completed,Did start on 08/01/2015,Will be Completed On 09/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,8,Chestnut Creek Watershed Based Plan Implementation,No,"BMP Implementation
Education/Information
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$161,500 ",Yes,Completed,Did start on 02/01/2016,Will be Completed On 09/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,9,UK Winter Feeding Demo and Forestry Field Guide,No,"Development of WBPs or Acceptable Alternatives
",Agriculture; Construction; Land Disposal/Storage/Treatment; Resource Extraction; Silviculture,NOT APPLICABLE (NA),"$146,338 ",Yes,Completed,Will start on 10/01/2016,Will be Completed On 12/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,10,KDOW NPS Success Monitoring,Yes,"319(h) National Monitoring Project
Water Quality Assessment/Monitoring
Monitoring Design
",Other NPS Pollution,NOT APPLICABLE (NA),"$90,000 ",No,Completed,Did start on 10/01/2014,Completed on 09/30/2015
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,11,Project Wet,Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$61,800 ",No,Completed,Did start on 12/01/2015,Will be Completed On 04/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,12,University of Kentucky Cooperative Extension Service - KY Nutrient Management Planner,Yes,"Education/Information
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$75,000 ",No,Completed,Did start on 11/02/2015,Will be Completed On 12/31/2017
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,13,South Fork Little River Watershed Plan Development,No,"Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$60,000 ",No,Completed,Will start on 11/01/2016,Will be Completed On 04/01/2019
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,14,Mini-Grant - Clarks Run: Danville,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 06/01/2017,Will be Completed On 06/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,15,Mini-Grant - SRWW Beargrass Creek,No,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 06/01/2017,Will be Completed On 06/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,16,Mini-Grant - FORE River Reach Program,No,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/15/2017,Will be Completed On 03/15/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,17,Mini-Grant - Jeffer's Bend Environmental Center Water Quality Education,No,"Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/01/2017,Will be Completed On 03/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,18,Mini-Grant - Preston Miller Park,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 05/01/2017,Will be Completed On 05/01/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,19,Mini-Grant - Stormwater Management at South Marshall Middle School,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/15/2017,Will be Completed On 08/30/2018
KY,2013,95469714,KY ENERGY AND ENVIRONMENT CABINET,20,Mini-Grant - Liberty Nature Center Rain Harvesting and Rain Garden,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 05/01/2017,Will be Completed On 05/01/2018
LA,2013,97623809,LOUISIANA DEPARTMENT OF AGRICULTURE AND FORESTRY,1,Caney Lake and Surrounding Watersheds Section 319 Agricultural Nonpoint Source Watershed ,No,"BMP Design/Implementation
Animal Manure/Litter Management Projects
",Agriculture; Animal Feeding Operations; Other NPS Pollution,NOT APPLICABLE (NA),"$881,500 ",Yes,Discontinued,Did start on 10/01/2013,Will be Completed On 09/30/2018
LA,2013,97623809,LOUISIANA DEPARTMENT OF AGRICULTURE AND FORESTRY,2,Boston Canal Section 319 Agricultural Nonpoint Source Watershed Restoration Project,No,"BMP Design/Implementation
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$657,900 ",Yes,Completed,Did start on 10/01/2013,Will be Completed On 09/30/2018
LA,2013,97623809,LOUISIANA DEPARTMENT OF AGRICULTURE AND FORESTRY,3,LDAF Administration of Section 319 Nonpoint Source Agricultural Programs in Louisiana,Yes,"NPS Grants Administration
",,NOT APPLICABLE (NA),"$530,910 ",No,On Schedule,Did start on 10/01/2013,Will be Completed On 09/30/2018
LA,2013,97623809,LOUISIANA DEPARTMENT OF AGRICULTURE AND FORESTRY,4,Bayou Des Cannes ,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$480,000 ",Yes,Completed,Did start on 07/01/2015,Will be Completed On 09/30/2018
LA,2013,99610220,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Source Water Protection and Aquifer Sampling and Assessment Program (Program Element 1),Yes,"Other
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$559,114 ",No,On Schedule,Did start on 09/01/2013,Will be Completed On 09/30/2018
LA,2013,99610220,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,2,Nonpoint Source Pollution Control Program (Program Element 2),Yes,"NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$647,418 ",No,On Schedule,Did start on 09/01/2013,Completed on 09/30/2018
LA,2013,99610220,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,3,PROGRAM ELEMENT 3a:   Watershed Coordination In All Major Basins In The State      PROGRAM ELEMENT 3b: WATERSHED SUPPORT,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$335,682 ",No,On Schedule,Did start on 09/30/2013,Will be Completed On 09/30/2018
LA,2013,99610220,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Supplies,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$1,476 ",No,Completed,Will start on 09/01/2013,Will be Completed On 09/30/2018
LA,2013,99610220,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,5,Travel,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 09/01/2013,Will be Completed On 09/30/2018
MA,2013,99187810,MASSACHUSETTS D.E.P.,2,Stormwater BMPs in the Provincetown Watershed,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$600,000 ",Yes,Completed,Did start on 03/29/2013,Completed on 06/30/2015
MA,2013,99187810,MASSACHUSETTS D.E.P.,5,Manchaug Pond Water Quality Improvements - Phase 2,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$119,865 ",Yes,Completed,Did start on 05/22/2013,Completed on 06/30/2016
MA,2013,99187810,MASSACHUSETTS D.E.P.,6,"Massachusetts Nonpoint Source Pollution Management Manual, Update, and Enhancement",Yes,"Statewide Education/Information Programs
",Other NPS Pollution,NOT APPLICABLE (NA),"$107,490 ",No,Completed,Did start on 03/22/2013,Completed on 06/30/2016
MA,2013,99187810,MASSACHUSETTS D.E.P.,7,Reducing Stormwater Pollution in the Western Millers River Watershed with Low Impact Development,Yes,"Technology Transfer to State/ Local Government
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$35,000 ",No,Completed,Did start on 03/29/2013,Completed on 06/30/2016
MA,2013,99187810,MASSACHUSETTS D.E.P.,8,City of Boston Porous Pavement Green Alley NPS Demonstration Project,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$297,776 ",Yes,Completed,Did start on 04/30/2013,Completed on 06/30/2016
MA,2013,99187810,MASSACHUSETTS D.E.P.,9,Development of the 2014 Massachusetts Nonpoint Source Management,Yes,"Stormwater Management Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$196,460 ",No,Completed,Did start on 10/09/2013,Completed on 11/03/2014
MA,2013,99187810,MASSACHUSETTS D.E.P.,10,ACPP Technical Providers for the Palmer River Watershed,No,"Technical Assistance to State/Local
",Agriculture,Developing a TMDL,"$200,000 ",Yes,Completed,Did start on 02/10/2014,Completed on 06/30/2016
MA,2013,99187810,MASSACHUSETTS D.E.P.,11,Investigation of Non-Proprietary Nitrogen Removal Strategies for Onsite Septic Systems at the Massachusetts Alternative Septic System Test Center,Yes,"BMP Effectiveness Monitoring
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$61,670 ",No,Completed,Did start on 06/02/2014,Will be Completed On 06/30/2017
MA,2013,99187810,MASSACHUSETTS D.E.P.,12,White Island Pond Phosphorus Inactivation,No,"Wetland Restoration/Protection
",Agriculture,Implementing a TMDL,"$140,434 ",Yes,Completed,Did start on 02/10/2014,Completed on 06/30/2014
MA,2013,99187810,MASSACHUSETTS D.E.P.,13,Monoosnoc Brook Renewal Project,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$229,000 ",Yes,Completed,Did start on 03/06/2014,Will be Completed On 06/30/2017
MA,2013,99187810,MASSACHUSETTS D.E.P.,14,Using Low Impact Development Techniques to Manage Stormwater Runoff in Greenfield,No,"BMP Design/Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$218,592 ",Yes,Completed,Did start on 04/17/2014,Will be Completed On 06/30/2017
