State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,Volunteer Soil and Water Monitoring for Enhanced Natural Resource Stewardship for Meeting Kansas TMDL Goals - Part 2,Yes,"Local (Specific Target) Education/Information Programs
",Agriculture,Implementing a TMDL,"$72,461 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 08/09/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,Seward County Source Water Protection,No,"Other Restoration/Protection/Prevention
Groundwater (all groundwater activities)
",Resource Extraction,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 01/01/2005,Completed on 06/06/2008
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,Melvern WRAPS Implementation Part 5,No,"Local (Specific Target) Education/Information Programs
",Agriculture; All Sources,Implementing a TMDL,"$75,678 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 01/23/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,Lower Fall River Source Water Protection WRAPS,No,"Stormwater Discharge Design/ Control
Watershed Modeling - General Usage
",Agriculture; Land Disposal/Storage/Treatment; Other NPS Pollution,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 01/01/2005,Completed on 11/20/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,Kansas Alliance for Wetlands and Streams (KAWS) Part 4,Yes,"BMP Design/Implementation
Stream Bank Stabilization
Wetland Restoration/Protection
Statewide Education/Information Programs
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$400,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 12/01/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,Upper Wakarusa WRAPS Implementation,No,"Technical Assistance to State/Local
",Agriculture; All Sources; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$99,771 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 11/21/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,Marion WRAPS Implementation Part 3,No,"Watershed Modeling - General Usage
",Agriculture; All Sources; Construction; Urban Runoff/Stormwater,Implementing a TMDL,"$69,860 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 03/30/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,Spring Hill Stormwater Management WRAPS,No,"Stormwater Discharge Design/ Control
",All Sources; Construction; Resource Extraction; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$160,000 ",No,Accepted by EPA,Did start on 12/01/2004,Completed on 02/14/2008
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,Radio Programming to Increase Water Quality Awareness,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$49,868 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 01/22/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,Kansas Organics for Water Quality Protection Part 2,No,"Erosion Control Projects
",All Sources; Construction; Hydromodification; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,242 ",Yes,Discontinued,Did start on 01/01/2005,Completed on 09/12/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,Kansas Rural Center: River Friendly Farms- State WRAPS Focus,No,"Other Restoration/Protection/Prevention
",Agriculture; Silviculture,NOT APPLICABLE (NA),"$279,771 ",Yes,Accepted by EPA,Did start on 01/01/2005,Will be Completed On 06/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,Fecal Coliform Abatement in SW Kansas Part 2,No,"Water Quality Trend Assessment
",Agriculture; Silviculture,Implementing a TMDL,"$26,847 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 01/14/2008
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,Assisting Small Diversified Family Farms in Implementing TMDLs Through Forage Use Efficiency Part 2,No,"Technical Assistance to State/Local
",Animal Feeding Operations,NOT APPLICABLE (NA),"$50,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 02/13/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,Twin Lakes Watershed Restoration and Protection Part 2,No,"Livestock Control Projects
",Agriculture,Implementing a TMDL,"$62,606 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 03/30/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,22,Douglas County Rain Garden Demonstration Project,No,"Stormwater Discharge Design/ Control
",Urban Runoff/Stormwater,Implementing a TMDL,"$5,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 11/28/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,23,Implementing TMDL's Using Water Quality Financial Analysis and Resource Evaluation (WQFARE) Part 2,Yes,"Livestock Grazing System Planning
",Agriculture,Implementing a TMDL,"$176,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 05/28/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,24,Manchester Park Stream Restoration,No,"Sediment Control
",All Sources; Hydromodification,NOT APPLICABLE (NA),"$144,507 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,25,E.A.R.T.H.Program,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$90,431 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 11/16/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,26,Statewide Water Celebration Part 3,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$131,601 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 09/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,27,Kansas StreamLink Watershed Stewards,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$158,984 ",No,Accepted by EPA,Did start on 01/01/2005,Will be Completed On 06/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,28,Livestock Waste Management Rainfall Simulator,Yes,"Livestock Control Projects
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$48,004 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 10/17/2008
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,29,Fall River WRAPS,No,"Watershed Modeling - General Usage
",All Sources,Implementing a TMDL,"$34,950 ",Yes,Accepted by EPA,Did start on 01/03/2005,Completed on 08/08/2008
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,30,USD 501 Water Quality Education Support,No,"Local (Specific Target) Education/Information Programs
",All Sources; Historical Pollutants; Land Disposal/Storage/Treatment; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$20,000 ",No,Accepted by EPA,Did start on 01/01/2005,Completed on 10/27/2005
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,31,Cheney WRAPS Implementation,No,"Other Restoration/Protection/Prevention
",Agriculture; All Sources; Animal Feeding Operations; Historical Pollutants; Hydromodification; Land Disposal/Storage/Treatment; Marinas and Recreational Boating; Other NPS Pollution,Implementing a TMDL,"$154,375 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 06/30/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,32,Kansas Buffer Partnership for Clean Water Part 2,Yes,"Riparian Projects
",Agriculture,NOT APPLICABLE (NA),"$225,000 ",Yes,Accepted by EPA,Did start on 01/01/2005,Completed on 02/12/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,33,Water Quality Improvement Through Service Learning,No,"Statewide Education/Information Programs
",Agriculture; All Sources; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$142,230 ",No,Accepted by EPA,Did start on 01/01/2005,Will be Completed On 06/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,34,Water Quality Protection Model Demo Project for Public Educational Entities Part 2,No,"Technology Transfer to State/ Local Government
",Agriculture; All Sources; Animal Feeding Operations; Construction; Silviculture; Turf Management,NOT APPLICABLE (NA),"$123,610 ",Yes,Accepted by EPA,Did start on 02/01/2005,Completed on 09/24/2007
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,35,WET in the City,Yes,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$49,990 ",No,Accepted by EPA,Did start on 01/01/2005,Will be Completed On 06/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,36,Little Arkansas Watershed WRAPS,No,"Livestock Control Projects
Nutrient Management Planning
Watershed Modeling - Watershed Specific
",Agriculture; Animal Feeding Operations; Construction; Historical Pollutants; Land Disposal/Storage/Treatment; Other NPS Pollution; Silviculture; Turf Management; Urban Runoff/Stormwater,Implementing a TMDL,"$85,140 ",No,Accepted by EPA,Did start on 03/01/2005,Completed on 06/23/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,37,Neosho Basin WRAPS Development,No,"Animal Manure/Litter Management Projects
Livestock Control Projects
Stream Bank Stabilization
Sediment Control
Stormwater Discharge Design/ Control
Riparian Projects
Other Restoration/Protection/Prevention
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Nutrient Management Planning
Watershed Modeling - Watershed Specific
Watershed Modeling - General Usage
Develop/ Revise Basin Plans smaller than 8 digit HUC code
TMDLs
Livestock Grazing System Planning
Water Quality Problem Identification
",Agriculture; All Sources; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$99,793 ",No,Accepted by EPA,Did start on 03/01/2005,Completed on 05/18/2010
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,38,"Abatement of Fecal Coliform Bacteria, Part 5A",Yes,"BMP Design/Implementation
",Agriculture; Silviculture,Implementing a TMDL,"$111,617 ",Yes,Accepted by EPA,Did start on 04/01/2005,Completed on 03/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,39,Program Implementation,Yes,"Statewide Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Watershed Management Planning
Watershed Assessments
",All Sources,NOT APPLICABLE (NA),"$395,734 ",No,Accepted by EPA,Did start on 10/01/2004,Completed on 06/30/2010
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,40,Russell County Rock Channel Livestock Crossing Demonstration,No,"BMP Design/Implementation
",Animal Feeding Operations,NOT APPLICABLE (NA),"$4,987 ",No,Accepted by EPA,Did start on 05/01/2006,Completed on 09/29/2006
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,41, Metropolitan Kansas City Water Quality Initiative - Part 2,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$90,283 ",No,Accepted by EPA,Did start on 06/01/2007,Completed on 12/30/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,42,Cherokee County Updated / Enhanced Local Environmental ,No,"Watershed Planning
",Historical Pollutants,Implementing a TMDL,"$11,950 ",No,Discontinued,Did start on 04/01/2008,Completed on 12/31/2009
KS,2005,740510,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,43,"Riparian restoration on Brush Creek- Mission Road Improvement, Fairway",No,"Vegetation Management/Revegetation
Erosion Control Projects
Riparian Projects
Other Restoration/Protection/Prevention
Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Never Initiated,Did start on 07/01/2009,Completed on 04/20/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,Marais des Cygnes Basin WRAPS Implementation Riparian Forestry Part 3,No,"Vegetation Management/Revegetation
Riparian Projects
",Agriculture; All Sources,NOT APPLICABLE (NA),"$202,000 ",Yes,Accepted by EPA,Did start on 02/01/2006,Completed on 02/14/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2,Banner Creek WRAPS Implementation Part 2,No,"BMP Design/Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$4,794 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 03/31/2011
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,Delaware River WRAPS,No,"BMP Design/Implementation
Watershed Planning
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$16,850 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 08/05/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4,Manchester Park Stream Restoration Part 2,No,"Sediment Control
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$155,460 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 09/30/2006
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5,Marion WRAPS Implementation Part 4,No,"Livestock Control Projects
Erosion Control Projects
",Agriculture; Animal Feeding Operations; Other NPS Pollution,Implementing a TMDL,"$100,000 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 06/01/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,6,Metropolitan Kansas City Water Quality Initiative,No,,,NOT APPLICABLE (NA),"$90,500 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 02/12/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,7,Mission Hills Urban Stream WRAPS Project,No,"Stormwater Management Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$121,318 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 08/14/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,Twin Lakes Watershed Restoration and Protection Project Part 3,No,,,Implementing a TMDL,"$65,655 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 01/16/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,Assisting Small Diversified Family Farms in Implementing TMDLs Through Forage Use Efficiency- Part 3,No,"Animal Manure/Litter Management Projects
",Agriculture; Animal Feeding Operations,NOT APPLICABLE (NA),"$50,000 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 07/28/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,Kansas Rural Center River Friendly Farms-State WRAPS Focus- Part 2,No,"Other Restoration/Protection/Prevention
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$272,000 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 09/05/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,Water Quality Protection Model Demonstration Project for Public Educational Entities Part 3,No,"Stormwater Discharge Design/ Control
",Animal Feeding Operations; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$72,500 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 03/16/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,Volunteer Soil and Water Monitoring for Enhanced Natural Resource Stewardship for Meeting Kansas TMDL Goals - Part 3,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$83,376 ",No,Accepted by EPA,Did start on 12/01/2005,Completed on 06/30/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,PRIDE Initiated Community Water Quality Action Plans,No,"BMP Design/Implementation
Statewide Education/Information Programs
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$111,617 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 12/01/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,Abatement of Fecal Coliform Bacteria Part 5B,Yes,"BMP Design/Implementation
",Agriculture,Implementing a TMDL,"$513,203 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 09/02/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,Implementing Riparian Forestry for Abatment of Fecal Coliform Bacteria,Yes,"Riparian Projects
",Agriculture,NOT APPLICABLE (NA),"$64,350 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 02/29/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,Kansas Environmental Leadership Program (KELP),Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$132,000 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 05/21/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,Pollution Trading,No,"Local (Specific Target) Education/Information Programs
Watershed Modeling - General Usage
Watershed Planning
Watershed Assessments
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$142,850 ",No,Accepted by EPA,Did start on 10/01/2005,Completed on 03/17/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,Darbyshire Farms Livestock Relocation Project,No,"Livestock Control Projects
",Animal Feeding Operations,Implementing a TMDL,"$20,036 ",Yes,Accepted by EPA,Did start on 10/01/2005,Completed on 08/17/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,Tuttle Creek Lake Watershed WRAPS Development,No,"Watershed Management Planning
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$42,600 ",No,Accepted by EPA,Did start on 01/01/2006,Completed on 04/13/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,"Kanopolis Lake WRAPS Implementation-IandE, BMP Technical Assistance, Water Quality Monitoring",No,"Technical Assistance to State/Local
",All Sources,Implementing a TMDL,"$159,184 ",Yes,Accepted by EPA,Did start on 12/01/2005,Completed on 09/08/2008
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,Milford Lake Watershed WRAPS Development,No,"Watershed Modeling - General Usage
",All Sources,NOT APPLICABLE (NA),"$42,600 ",No,Accepted by EPA,Did start on 12/01/2005,Completed on 06/09/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,22,Kansas River Valley Information and Education,No,"Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$5,000 ",No,Accepted by EPA,Did start on 01/01/2006,Completed on 11/29/2006
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,23,Cowskin Creek Watershed WRAPS,No,"Watershed Management Planning
",All Sources,NOT APPLICABLE (NA),"$28,648 ",No,Discontinued,Did start on 01/01/2006,Completed on 01/27/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,24,Lin-Lea Farms Livestock Project (CWN),No,"Animal Manure/Litter Management Projects
",Animal Feeding Operations,NOT APPLICABLE (NA),"$8,959 ",Yes,Accepted by EPA,Did start on 02/01/2006,Completed on 08/21/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,25,Delaware River WRAPS Support NEKES,No,"Other Water Quality Assessment /Monitoring
",All Sources; Land Disposal/Storage/Treatment,Implementing a TMDL,"$10,000 ",No,Accepted by EPA,Did start on 02/01/2006,Completed on 11/09/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,26,"E.A.R.T.H. Program, Part 2",Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$100,000 ",No,Accepted by EPA,Did start on 03/01/2006,Completed on 12/01/2007
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,27,Project Implementation,Yes,"Other Restoration/Protection/Prevention
Statewide Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Nonpoint Source Project Staffing
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Program Development Activities
Other Water Quality Assessment /Monitoring
",All Sources,NOT APPLICABLE (NA),"$650,929 ",No,Accepted by EPA,Did start on 07/01/2005,Completed on 12/31/2011
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,29,Milford Lake Watershed WRAPS Assessment,No,"Watershed Modeling - Watershed Specific
",Agriculture; Urban Runoff/Stormwater,Developing a TMDL implementation plan(s),"$162,300 ",No,Accepted by EPA,Did start on 10/01/2006,Completed on 09/30/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,30, Fall River / Verdigris River Basin WRAPS Support,No,,,,$0 ,No,Never Initiated,Will start on ,Will be Completed On 
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,31, Fall River / Verdigris River Basin WRAPS Support,No,"Other Restoration/Protection/Prevention
",Agriculture,Implementing a TMDL,"$49,850 ",No,Accepted by EPA,Did start on 11/01/2006,Completed on 05/14/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,32, Neosho River Basin WRAPS Assessment,No,"Watershed Planning
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$205,078 ",No,Accepted by EPA,Did start on 11/01/2006,Completed on 06/30/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,33, Tuttle Creek Lake Watershed WRAPS Assessment,No,"Watershed Assessments
",Agriculture; Animal Feeding Operations; Other NPS Pollution,Implementing a TMDL,"$162,300 ",No,Accepted by EPA,Did start on 11/01/2006,Completed on 06/30/2010
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,34," E.A.R.T.H. Program, Part 3",Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$90,000 ",No,Accepted by EPA,Did start on 06/01/2007,Completed on 11/06/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,35, Tuttle Creek Lake Watershed WRAPS Planning,No,"Watershed Planning
",Agriculture; Animal Feeding Operations; Land Disposal/Storage/Treatment,Implementing a TMDL,"$95,100 ",Yes,Accepted by EPA,Did start on 10/01/2008,Completed on 05/19/2011
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,36, KS WRAPS: Lower Portions of Fall River and Upper Verdigris WRAPS Development,No,"Stream Bank Stabilization
Local (Specific Target) Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$10,000 ",No,Discontinued,Did start on 10/01/2008,Completed on 12/31/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,37,Milford Lake Watershed WRAPS Planning,No,"Watershed Planning
",All Sources,Implementing a TMDL,"$95,100 ",Yes,Accepted by EPA,Did start on 01/01/2009,Completed on 06/01/2011
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,38,Delaware River WRAPS Assessment and Planning,No,"Watershed Assessments
",Agriculture,Implementing a TMDL,"$10,000 ",No,Accepted by EPA,Did start on 04/01/2007,Completed on 08/05/2009
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,39,CWN - Johnson County Stormwater Information and Education Project,No,"Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,850 ",No,Accepted by EPA,Did start on 01/01/2010,Completed on 06/30/2011
KS,2005,740511,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,40,CWN: Septic System Survey for the Clinton Lake Watershed,No,"Local (Specific Target) Education/Information Programs
Water Quality Problem Identification
",Other NPS Pollution,NOT APPLICABLE (NA),"$10,880 ",No,Accepted by EPA,Did start on 09/01/2010,Completed on 08/30/2011
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,1,Nonpoint Source Program Staff Support for the Division of Water,Yes,"Statewide Education/Information Programs
Local (Specific Target) Education/Information Programs
Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
Technology Transfer to State/ Local Government
Other Technical Assistance Activity
Biological Monitoring
Groundwater (all groundwater activities)
",All Sources,NOT APPLICABLE (NA),"$486,428 ",No,Completed,Did start on 10/01/2005,Completed on 03/31/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,2,Division of Conservation Nonpoint Source Support Staff,Yes,"Technical Assistance to State/Local
Nonpoint Source Program Overall Coordination/ Management
",Agriculture; Construction,NOT APPLICABLE (NA),"$110,488 ",No,Completed,Did start on 12/01/2007,Completed on 03/24/2008
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,3,"Integrated Ground and Surface Water Quality Assessment in Large Karst Springs in BMU 4, Kentucky",No,"Groundwater (all groundwater activities)
",All Sources,NOT APPLICABLE (NA),"$84,000 ",No,Completed,Did start on 04/01/2005,Completed on 12/31/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,4,Water-Quality Characteristics and Trend Analysis for Selected Sites within the Kentucky Watershed Framework and Statewide Monitoring Network,Yes,"Statewide Education/Information Programs
",All Sources,NOT APPLICABLE (NA),"$135,000 ",No,Completed,Did start on 07/01/2005,Completed on 08/31/2007
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,5,Cromer Ridge Watershed Restoration,No,"BMP Design/Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),"$582,000 ",Yes,Completed,Did start on 04/24/2006,Completed on 03/31/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,6,North Elkhorn Urban Water Quality BMP Education and Demonstration Project,No,"BMP Design/Implementation
Sediment Control
Local (Specific Target) Education/Information Programs
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$271,500 ",Yes,Completed,Did start on 07/01/2005,Completed on 03/16/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,7,Buck Creek Watershed Riparian Restoration,No,"BMP Design/Implementation
",Agriculture; Hydromodification; Other NPS Pollution; Resource Extraction,NOT APPLICABLE (NA),"$330,094 ",Yes,Completed,Did start on 07/01/2005,Completed on 03/06/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,8,Geomorphic Assessment and Watershed Implementation Plan For a Sediment Impaired Watershed,No,"Watershed Planning
Wetland Assessment/ Monitoring
",Hydromodification,NOT APPLICABLE (NA),"$342,704 ",No,Completed,Did start on 07/01/2005,Completed on 03/31/2012
KY,2005,99486105,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABINET,9,"Watershed Based Plan Development and Initial Implementation for Bacon Creek, Hart Co., KY",No,"BMP Design/Implementation
Watershed Management Planning
Groundwater (all groundwater activities)
",Agriculture; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$86,946 ",No,Completed,Did start on 05/01/2005,Completed on 03/25/2011
